CustomerID,Age,Income,EducationLevel,FamilySize,TotalSpend,AvgTransactionValue,HighValuePurchases,Frequency,Recency,Tenure,WebVisitsPerMonth,Wines,Fruits,Meat,Fish,Sweets,Gold,WebPurchases,CatalogPurchases,StorePurchases,DealsPurchased,CampaignsAccepted,Complains,Cluster,Persona
1714,61,81265,1,1,2153,85.47,8,20,11,6,4,711,16,518,73,49,64,11,5,6,2,3,0,0,🏆 Premium Loyalists
1715,55,50940,5,1,746,58.29,2,5,39,5,3,301,42,147,37,5,3,3,2,4,2,0,0,1,💤 Inactive / At-Risk
1716,57,64021,3,1,2148,76.87,7,19,15,8,8,736,11,226,33,23,38,12,3,12,1,1,0,0,🏆 Premium Loyalists
1717,45,66249,2,2,120,5.31,1,11,54,5,2,214,36,36,22,27,15,0,0,3,0,1,0,1,💤 Inactive / At-Risk
1718,25,18230,4,3,334,20.94,2,16,36,4,7,105,8,26,48,14,41,5,2,6,1,1,0,1,💤 Inactive / At-Risk
1719,39,93656,5,5,1378,57.51,10,31,27,7,6,462,20,485,49,20,73,11,5,13,1,1,0,0,🏆 Premium Loyalists
1720,41,43936,4,1,742,157.8,2,8,35,2,5,197,40,189,0,43,21,1,1,4,1,0,0,1,💤 Inactive / At-Risk
1721,48,63444,3,1,27,5.18,1,2,87,5,2,12,6,15,1,1,2,1,0,2,0,0,0,1,💤 Inactive / At-Risk
1722,53,47352,3,6,50,50.0,0,6,89,5,1,7,0,25,13,0,3,3,0,1,1,0,0,1,💤 Inactive / At-Risk
1723,61,46577,3,2,8,2.34,0,5,110,6,1,16,2,0,8,3,1,1,0,1,0,1,0,1,💤 Inactive / At-Risk
1724,31,38267,5,4,13,7.05,0,3,98,9,0,11,1,17,10,1,1,0,0,1,2,2,0,1,💤 Inactive / At-Risk
1725,35,33580,4,4,847,56.6,2,8,29,1,9,62,14,57,3,1,72,5,2,6,1,0,0,1,💤 Inactive / At-Risk
1726,45,59845,4,3,467,36.41,3,10,51,5,1,253,27,90,57,64,27,3,0,3,1,0,0,1,💤 Inactive / At-Risk
1727,51,68131,2,3,1485,141.64,4,1,56,4,7,282,11,83,138,0,20,1,1,3,3,0,0,1,💤 Inactive / At-Risk
1728,30,35577,3,1,253,60.38,0,3,37,3,7,24,17,53,2,6,7,2,0,8,3,0,0,1,💤 Inactive / At-Risk
1729,60,52460,3,1,81,81.0,0,3,73,11,1,13,0,3,4,6,3,0,1,4,2,0,0,1,💤 Inactive / At-Risk
1730,26,52705,2,1,677,60.17,3,14,18,2,4,113,144,37,69,126,32,6,0,9,3,2,0,1,💤 Inactive / At-Risk
1731,47,59349,3,1,911,98.57,1,12,55,7,3,129,22,176,28,40,41,2,3,3,2,0,0,1,💤 Inactive / At-Risk
1732,45,96270,2,2,1410,52.83,7,31,12,11,4,288,90,250,31,63,83,5,2,6,0,4,0,0,🏆 Premium Loyalists
1733,28,24384,3,5,176,11.98,0,8,3,4,11,12,4,2,8,7,3,2,1,2,1,1,0,1,💤 Inactive / At-Risk
1734,43,76597,4,2,2823,125.05,7,22,17,10,8,490,142,424,214,31,51,9,0,6,1,2,0,0,🏆 Premium Loyalists
1735,45,61988,2,1,1541,55.3,8,20,22,10,4,417,32,265,24,40,39,10,7,13,1,4,0,0,🏆 Premium Loyalists
1736,39,28926,3,2,71,6.17,1,3,51,8,1,47,1,71,4,2,4,0,0,6,3,0,0,1,💤 Inactive / At-Risk
1737,18,44587,3,1,0,0.0,0,3,85,7,2,0,11,5,11,0,0,0,0,3,2,1,0,1,💤 Inactive / At-Risk
1738,29,40288,3,1,543,30.24,0,11,23,0,9,55,8,58,16,4,28,3,4,16,2,0,0,1,💤 Inactive / At-Risk
1739,31,46143,5,4,508,54.83,1,11,54,7,4,302,88,257,31,2,22,3,3,3,1,0,0,1,💤 Inactive / At-Risk
1740,37,55854,4,1,569,36.71,1,10,44,6,1,60,16,145,10,63,26,2,0,7,4,1,0,1,💤 Inactive / At-Risk
1741,67,39482,2,3,28,4.72,0,3,69,5,4,10,0,49,1,0,4,0,2,2,3,0,0,1,💤 Inactive / At-Risk
1742,39,47857,5,2,864,104.41,0,10,51,5,4,234,7,122,5,14,40,4,2,1,0,0,0,1,💤 Inactive / At-Risk
1743,54,71712,3,2,675,42.78,3,5,4,5,0,190,2,116,40,14,42,6,2,5,1,0,0,1,💤 Inactive / At-Risk
1744,51,52160,3,4,755,65.19,5,4,43,5,3,327,10,190,66,89,31,3,1,2,1,1,0,1,💤 Inactive / At-Risk
1745,61,62537,1,1,699,58.68,2,5,39,6,5,159,7,139,29,1,6,4,2,5,1,0,0,1,💤 Inactive / At-Risk
1746,32,26466,3,6,96,25.79,1,2,59,4,0,11,2,8,10,1,2,2,2,3,2,1,0,1,💤 Inactive / At-Risk
1747,33,26877,3,3,225,42.51,1,5,49,1,6,28,5,33,23,0,3,6,1,3,3,0,0,1,💤 Inactive / At-Risk
1748,50,59475,1,2,471,58.67,3,13,85,1,5,298,3,111,23,84,15,3,0,6,0,0,0,1,💤 Inactive / At-Risk
1749,19,50229,3,2,890,102.58,1,16,35,3,9,115,11,81,15,1,30,3,4,7,1,0,0,1,💤 Inactive / At-Risk
1750,46,39415,3,1,36,7.92,0,2,81,3,1,5,2,10,4,4,3,3,2,3,0,1,0,1,💤 Inactive / At-Risk
1751,39,53647,4,1,1141,88.35,0,16,37,6,2,187,45,167,28,77,6,0,2,4,1,0,0,1,💤 Inactive / At-Risk
1752,50,47515,4,2,60,42.08,0,3,71,0,1,18,0,20,0,5,0,1,0,1,0,1,0,1,💤 Inactive / At-Risk
1753,46,59092,3,2,101,12.02,2,6,31,2,6,98,41,170,54,11,16,1,0,8,2,0,0,1,💤 Inactive / At-Risk
1754,55,53182,5,2,543,500.0,1,16,48,6,1,220,2,198,7,41,5,7,1,4,0,0,0,1,💤 Inactive / At-Risk
1755,54,56228,2,1,1091,500.0,3,1,61,3,2,412,120,131,0,24,20,1,0,3,1,0,0,1,💤 Inactive / At-Risk
1756,41,34537,2,1,196,30.44,1,9,74,4,10,19,5,47,1,3,7,3,1,5,4,1,0,1,💤 Inactive / At-Risk
1757,62,76664,2,1,67,24.53,0,2,89,11,3,21,0,19,5,1,2,3,0,2,2,2,0,1,💤 Inactive / At-Risk
1758,46,55174,3,2,785,111.71,1,11,18,4,2,132,76,219,57,13,25,3,2,6,1,0,0,1,💤 Inactive / At-Risk
1759,18,48443,5,1,58,41.95,0,4,56,3,0,0,3,24,5,0,3,1,0,2,0,0,0,1,💤 Inactive / At-Risk
1760,41,34004,4,3,1,0.43,1,3,80,5,1,11,0,13,1,2,3,3,0,0,1,0,0,1,💤 Inactive / At-Risk
1761,38,50623,4,1,259,48.25,1,6,42,3,7,31,16,76,2,3,0,2,1,5,2,0,0,1,💤 Inactive / At-Risk
1762,42,38969,2,4,222,38.43,2,11,55,8,1,31,1,65,4,1,7,1,0,3,3,1,0,1,💤 Inactive / At-Risk
1763,63,57049,2,1,587,60.57,1,11,0,5,3,352,6,97,3,8,15,6,0,5,2,1,0,1,💤 Inactive / At-Risk
1764,60,43536,3,4,1116,66.99,3,14,50,3,5,296,33,143,57,5,28,4,1,5,1,2,0,1,💤 Inactive / At-Risk
1765,52,30809,4,2,126,19.84,1,13,19,6,13,46,2,7,4,2,0,3,1,3,1,1,0,1,💤 Inactive / At-Risk
1766,51,39838,2,2,548,139.87,3,12,56,7,6,214,51,269,51,34,20,2,1,4,0,0,0,1,💤 Inactive / At-Risk
1767,50,45474,4,5,634,61.96,3,16,40,7,2,297,7,252,26,25,14,2,2,6,1,1,0,1,💤 Inactive / At-Risk
1768,24,29925,3,3,350,20.51,3,13,19,1,7,152,33,12,11,26,58,6,1,12,2,0,0,1,💤 Inactive / At-Risk
1769,26,37631,2,5,237,45.58,0,6,67,1,10,27,2,44,5,1,0,4,1,5,0,1,0,1,💤 Inactive / At-Risk
1770,47,43660,4,1,181,16.46,0,12,30,4,10,35,7,26,6,0,0,2,1,5,4,0,0,1,💤 Inactive / At-Risk
1771,38,69601,3,3,309,18.85,4,9,39,4,7,193,44,86,41,20,15,3,3,2,0,0,0,1,💤 Inactive / At-Risk
1772,59,46506,3,1,401,25.78,3,10,65,2,6,103,21,167,7,2,13,7,0,5,1,0,0,1,💤 Inactive / At-Risk
1773,46,48405,2,1,795,75.7,5,11,37,3,4,253,42,162,14,18,25,5,1,8,1,0,0,1,💤 Inactive / At-Risk
1774,51,39880,3,1,724,136.88,1,12,84,5,5,246,18,87,1,31,6,1,0,6,1,0,0,1,💤 Inactive / At-Risk
1775,56,36599,3,2,17,7.51,0,2,97,10,1,5,4,11,1,3,5,0,1,1,0,1,0,1,💤 Inactive / At-Risk
1776,46,33790,4,3,322,47.05,2,5,45,2,2,253,7,178,39,16,23,3,1,6,1,0,0,1,💤 Inactive / At-Risk
1777,60,70078,3,2,179,24.06,5,13,36,7,3,248,36,71,44,16,10,1,0,3,1,1,0,1,💤 Inactive / At-Risk
1778,30,70558,3,1,1072,116.26,3,16,37,6,3,345,37,203,0,57,24,2,0,4,0,0,0,1,💤 Inactive / At-Risk
1779,39,51294,4,2,320,29.49,2,9,57,4,4,320,13,201,17,5,31,4,3,7,1,0,0,1,💤 Inactive / At-Risk
1780,49,58581,2,2,718,81.17,5,16,72,10,4,394,65,122,9,33,35,6,1,6,0,0,0,1,💤 Inactive / At-Risk
1781,35,58848,4,1,754,258.69,4,9,12,8,4,260,1,160,10,35,19,2,1,5,1,0,0,1,💤 Inactive / At-Risk
1782,66,33631,4,3,73,10.65,0,4,82,10,1,21,0,5,6,7,3,1,0,0,1,0,0,1,💤 Inactive / At-Risk
1783,42,54241,5,1,94,13.8,0,2,82,7,2,13,1,8,6,0,4,2,0,1,0,1,0,1,💤 Inactive / At-Risk
1784,51,50093,3,1,560,40.37,5,12,37,6,3,291,53,128,2,25,28,2,0,7,1,1,0,1,💤 Inactive / At-Risk
1785,49,50475,4,1,53,53.0,0,3,112,5,1,7,3,9,0,2,2,2,1,2,0,0,0,1,💤 Inactive / At-Risk
1786,24,31533,4,2,240,35.35,1,5,74,6,4,44,7,93,2,1,9,5,0,6,3,0,0,1,💤 Inactive / At-Risk
1787,37,36294,4,2,179,12.15,2,10,38,7,6,0,22,5,0,14,6,2,1,2,0,1,0,1,💤 Inactive / At-Risk
1788,28,46390,4,1,852,84.17,1,14,17,4,9,116,43,58,1,19,51,8,0,6,3,0,0,1,💤 Inactive / At-Risk
1789,63,20713,4,1,44,11.0,1,1,68,9,0,17,10,21,8,2,4,3,1,1,0,0,0,1,💤 Inactive / At-Risk
1790,47,36627,2,2,297,33.99,2,8,58,0,6,21,33,36,5,0,4,4,1,6,2,1,0,1,💤 Inactive / At-Risk
1791,41,27651,2,1,174,14.96,0,5,67,5,2,47,27,66,10,3,6,4,0,0,2,0,0,1,💤 Inactive / At-Risk
1792,32,41704,5,2,141,11.8,1,7,49,4,6,27,7,28,9,5,5,4,1,4,2,1,0,1,💤 Inactive / At-Risk
1793,21,57431,3,1,369,22.91,0,13,12,2,6,80,1,71,50,29,11,10,1,8,0,0,0,1,💤 Inactive / At-Risk
1794,42,41984,3,2,914,102.21,3,19,50,8,6,130,27,153,8,20,30,2,0,1,0,0,0,1,💤 Inactive / At-Risk
1795,39,29313,1,4,45,13.37,0,1,80,7,2,13,7,14,2,0,1,1,2,2,1,1,0,1,💤 Inactive / At-Risk
1796,30,37017,1,4,581,32.21,1,13,47,1,9,119,10,53,29,2,82,11,5,8,1,0,0,1,💤 Inactive / At-Risk
1797,26,51142,3,1,398,41.38,0,7,81,1,7,52,5,45,11,10,0,2,1,5,4,0,0,1,💤 Inactive / At-Risk
1798,33,63817,3,1,737,46.18,3,18,26,2,7,147,43,49,19,1,15,5,3,4,2,0,0,1,💤 Inactive / At-Risk
1799,42,35142,5,1,174,18.29,1,6,37,4,5,36,4,28,11,4,6,2,1,3,2,0,0,1,💤 Inactive / At-Risk
1800,33,44744,2,1,800,55.62,4,8,25,1,7,56,7,68,5,61,83,6,2,7,0,1,0,1,💤 Inactive / At-Risk
1801,58,46005,2,2,959,190.77,6,9,66,3,3,149,16,0,0,47,23,1,1,6,2,0,0,1,💤 Inactive / At-Risk
1802,37,34392,5,3,170,18.73,0,13,3,7,2,17,6,19,14,5,4,2,1,5,3,0,0,1,💤 Inactive / At-Risk
1803,54,42959,4,1,51,7.18,2,3,79,5,1,0,0,2,7,2,2,0,0,3,0,1,0,1,💤 Inactive / At-Risk
1804,62,56106,4,1,987,58.56,3,9,63,8,2,176,34,144,22,38,31,3,3,7,1,0,0,1,💤 Inactive / At-Risk
1805,41,33058,5,1,214,15.89,0,7,57,2,6,17,2,62,2,4,2,1,2,2,2,1,0,1,💤 Inactive / At-Risk
1806,50,36334,3,6,26,4.25,0,1,93,6,2,9,12,2,11,2,5,1,0,2,0,1,0,1,💤 Inactive / At-Risk
1807,27,77962,3,3,2077,88.76,5,23,17,7,6,496,74,397,125,32,82,10,4,13,2,2,1,0,🏆 Premium Loyalists
1808,30,46732,3,2,443,51.4,1,24,19,3,10,66,5,43,4,25,17,7,2,5,1,0,0,1,💤 Inactive / At-Risk
1809,34,32592,2,2,137,15.87,0,10,0,5,6,54,7,36,15,6,2,2,1,9,2,1,0,1,💤 Inactive / At-Risk
1810,39,55672,4,3,956,77.18,3,7,35,3,2,276,34,184,15,8,22,1,2,4,0,0,0,1,💤 Inactive / At-Risk
1811,50,36882,3,1,273,29.24,1,11,38,4,6,0,5,16,10,10,5,2,1,3,1,0,0,1,💤 Inactive / At-Risk
1812,24,53824,3,1,703,63.65,3,15,17,2,14,162,1,71,11,26,60,6,1,7,2,0,0,1,💤 Inactive / At-Risk
1813,36,61267,4,4,946,85.16,5,21,41,5,3,359,6,178,16,5,30,3,1,5,2,1,0,1,💤 Inactive / At-Risk
1814,55,15000,3,1,104,31.13,0,2,83,4,2,10,2,21,2,0,2,0,0,0,0,1,0,1,💤 Inactive / At-Risk
1815,49,49949,3,1,888,122.34,3,8,53,3,7,243,18,71,5,13,12,5,0,8,3,1,0,1,💤 Inactive / At-Risk
1816,23,50637,4,1,587,33.74,2,19,66,0,12,95,5,65,2,38,21,6,0,6,0,0,0,1,💤 Inactive / At-Risk
1817,40,41633,4,1,824,61.01,1,16,67,8,3,248,15,172,2,8,23,4,1,5,0,0,0,1,💤 Inactive / At-Risk
1818,28,58041,5,3,919,59.29,1,16,29,1,4,87,43,75,0,6,66,7,2,5,1,0,0,1,💤 Inactive / At-Risk
1819,51,76114,2,5,1399,63.98,3,20,18,8,4,711,48,335,31,32,57,8,3,16,1,1,0,0,🏆 Premium Loyalists
1820,31,32726,2,1,316,24.58,0,4,49,4,5,21,0,61,7,0,5,5,0,4,5,0,0,1,💤 Inactive / At-Risk
1821,42,44765,4,1,320,29.11,0,14,24,5,7,41,8,79,4,4,8,1,1,4,3,2,0,1,💤 Inactive / At-Risk
1822,26,53278,4,3,554,33.42,1,15,0,3,8,70,42,79,19,10,32,4,1,7,2,0,0,1,💤 Inactive / At-Risk
1823,41,38366,3,1,201,14.52,0,7,66,6,7,36,11,52,13,6,6,1,0,5,0,0,0,1,💤 Inactive / At-Risk
1824,46,38273,3,3,321,31.81,0,8,29,4,2,11,34,50,2,7,2,3,2,2,4,0,0,1,💤 Inactive / At-Risk
1825,35,33393,2,1,58,9.77,0,1,77,6,4,12,6,30,3,7,3,1,0,2,3,0,0,1,💤 Inactive / At-Risk
1826,65,58730,4,3,733,91.05,2,4,51,5,2,282,104,159,10,16,7,1,0,6,1,1,0,1,💤 Inactive / At-Risk
1827,28,55093,4,1,1103,40.23,5,15,27,2,10,117,23,62,7,12,29,4,2,7,0,0,0,1,💤 Inactive / At-Risk
1828,69,39989,2,1,60,12.35,0,3,97,11,0,0,4,12,3,4,0,2,0,1,0,0,0,1,💤 Inactive / At-Risk
1829,28,30167,1,1,272,36.39,2,5,46,1,8,48,0,25,8,1,2,1,0,2,1,0,0,1,💤 Inactive / At-Risk
1830,64,49765,4,1,33,15.78,1,1,70,3,2,19,4,9,10,4,2,0,0,3,0,0,0,1,💤 Inactive / At-Risk
1831,32,34005,3,3,80,6.86,0,10,32,2,14,25,5,42,8,6,7,2,1,3,1,0,0,1,💤 Inactive / At-Risk
1832,62,57039,4,3,105,60.11,0,1,76,3,3,9,4,11,3,0,2,3,0,3,1,1,0,1,💤 Inactive / At-Risk
1833,27,40382,3,1,734,47.22,2,14,25,2,9,110,46,73,20,15,64,4,0,4,0,0,0,1,💤 Inactive / At-Risk
1834,34,49015,2,2,295,31.65,1,18,43,5,3,130,41,49,40,35,36,4,2,5,0,1,0,1,💤 Inactive / At-Risk
1835,43,40607,5,2,177,13.66,0,7,51,6,6,40,11,26,8,13,7,6,1,4,3,0,0,1,💤 Inactive / At-Risk
1836,38,43898,3,3,330,61.56,1,7,32,3,7,32,22,54,5,24,1,3,2,3,2,0,0,1,💤 Inactive / At-Risk
1837,45,83281,1,2,1468,74.78,10,18,19,5,7,674,24,403,26,13,84,4,6,11,1,2,0,0,🏆 Premium Loyalists
1838,26,39050,4,2,612,49.52,2,15,28,1,10,115,16,91,5,34,58,2,1,8,2,0,0,1,💤 Inactive / At-Risk
1839,23,65451,3,1,69,29.02,0,1,70,3,4,11,4,30,2,0,3,1,1,1,0,1,0,1,💤 Inactive / At-Risk
1840,55,52472,4,3,728,98.89,3,16,75,8,2,162,21,132,10,32,20,2,3,9,3,0,0,1,💤 Inactive / At-Risk
1841,39,48446,4,1,268,49.13,1,9,48,4,5,34,14,40,3,9,12,3,0,1,0,0,0,1,💤 Inactive / At-Risk
1842,36,36071,3,1,232,51.97,0,5,77,8,10,0,2,18,1,1,10,5,0,5,2,1,0,1,💤 Inactive / At-Risk
1843,19,35373,3,1,686,71.07,6,8,38,0,13,70,88,102,28,38,47,6,4,7,0,0,0,1,💤 Inactive / At-Risk
1844,32,38151,3,1,745,39.76,2,8,28,4,4,22,26,65,28,50,44,6,3,6,0,0,0,1,💤 Inactive / At-Risk
1845,36,41240,5,1,578,37.65,2,11,24,2,9,128,14,41,48,1,33,1,3,4,0,2,0,1,💤 Inactive / At-Risk
1846,26,35139,5,2,210,24.22,3,6,62,2,0,31,1,66,0,5,3,4,1,5,3,0,0,1,💤 Inactive / At-Risk
1847,49,98892,4,1,2034,78.22,9,19,10,4,7,755,200,469,111,127,23,7,3,17,4,2,0,0,🏆 Premium Loyalists
1848,33,107535,4,3,2549,78.74,8,26,14,7,5,606,50,381,22,7,74,4,7,10,1,2,0,0,🏆 Premium Loyalists
1849,23,41701,4,4,700,53.12,1,12,24,1,10,48,2,52,1,1,1,6,2,6,1,2,0,1,💤 Inactive / At-Risk
1850,53,72666,4,1,1856,72.67,10,16,28,6,8,643,95,294,15,35,83,8,3,15,1,2,0,0,🏆 Premium Loyalists
1851,32,58968,5,3,532,27.79,3,9,34,2,5,53,10,85,16,6,38,3,2,6,0,1,0,1,💤 Inactive / At-Risk
1852,36,94578,4,4,2005,89.91,5,23,4,9,3,537,62,360,127,6,81,10,2,7,3,1,0,0,🏆 Premium Loyalists
1853,39,45897,1,1,627,46.27,3,7,38,9,7,91,20,67,12,38,29,1,0,2,2,2,0,1,💤 Inactive / At-Risk
1854,18,20234,3,1,85,38.5,0,3,83,11,1,6,10,1,10,10,3,3,0,1,1,1,0,1,💤 Inactive / At-Risk
1855,35,48834,5,3,209,34.53,1,7,14,1,7,42,3,25,1,0,5,3,0,2,0,0,0,1,💤 Inactive / At-Risk
1856,48,97455,3,2,1628,76.42,7,26,20,4,8,871,107,380,14,7,80,12,4,15,1,2,0,0,🏆 Premium Loyalists
1857,65,50001,3,1,201,22.88,2,8,55,4,9,31,25,44,1,3,0,2,2,5,4,1,0,1,💤 Inactive / At-Risk
1858,40,59337,3,3,461,32.02,1,10,44,4,4,263,17,141,16,19,31,4,3,6,3,0,0,1,💤 Inactive / At-Risk
1859,29,24990,4,1,215,37.76,0,2,47,3,7,15,10,51,4,0,5,5,0,3,6,1,0,1,💤 Inactive / At-Risk
1860,32,29827,2,1,123,14.28,2,7,91,4,3,40,7,42,0,7,0,1,3,4,1,0,0,1,💤 Inactive / At-Risk
1861,63,67786,4,2,968,89.91,3,14,53,7,6,159,13,167,8,13,2,4,1,10,1,4,0,1,💤 Inactive / At-Risk
1862,22,21597,3,3,277,27.11,0,6,50,2,10,80,8,8,31,5,63,7,2,6,1,0,0,1,💤 Inactive / At-Risk
1863,24,25915,3,1,735,73.41,3,19,43,1,9,57,10,64,4,21,27,3,0,8,0,0,0,1,💤 Inactive / At-Risk
1864,73,54730,3,4,856,207.37,3,8,51,2,4,175,86,233,27,2,6,1,1,7,1,0,0,1,💤 Inactive / At-Risk
1865,36,32303,3,1,90,7.89,0,6,75,4,10,37,2,53,3,2,1,2,1,3,6,1,0,1,💤 Inactive / At-Risk
1866,23,52856,3,1,254,17.79,3,15,42,2,6,55,133,23,9,2,37,5,3,14,0,0,0,1,💤 Inactive / At-Risk
1867,54,45815,3,1,529,43.49,7,12,79,2,3,382,79,108,2,16,8,1,2,3,1,0,0,1,💤 Inactive / At-Risk
1868,37,42876,4,1,182,15.8,0,7,68,6,6,53,13,39,0,2,6,2,3,5,0,1,0,1,💤 Inactive / At-Risk
1869,43,29820,3,4,50,34.93,0,1,73,10,1,7,8,25,7,1,1,1,1,3,0,0,0,1,💤 Inactive / At-Risk
1870,54,95352,1,2,1709,63.29,2,22,12,7,8,757,55,529,300,51,21,7,5,6,0,1,0,0,🏆 Premium Loyalists
1871,56,79068,4,4,68,33.13,1,6,76,7,3,13,0,23,2,5,7,0,0,1,0,0,0,1,💤 Inactive / At-Risk
1872,24,104582,2,6,1731,133.31,5,22,26,8,5,570,24,595,205,21,68,7,3,10,1,3,0,0,🏆 Premium Loyalists
1873,29,40946,2,4,773,128.09,0,10,17,1,12,96,7,99,45,37,71,6,3,7,2,0,0,1,💤 Inactive / At-Risk
1874,23,27302,2,2,477,49.75,3,17,41,2,9,109,56,75,25,4,15,3,2,10,1,1,0,1,💤 Inactive / At-Risk
1875,41,33920,3,4,211,59.01,1,8,69,3,7,0,16,48,13,3,7,4,1,2,1,2,0,1,💤 Inactive / At-Risk
1876,34,23071,3,2,203,38.99,0,7,46,4,7,16,3,57,26,0,5,2,2,5,0,1,0,1,💤 Inactive / At-Risk
1877,44,68776,3,1,2408,90.06,4,22,15,6,3,614,21,512,210,6,125,2,4,7,0,0,0,0,🏆 Premium Loyalists
1878,38,23845,3,1,185,18.69,1,6,73,5,5,28,6,32,2,0,7,3,0,6,1,1,0,1,💤 Inactive / At-Risk
1879,35,92513,3,1,2069,94.02,7,27,14,6,6,572,88,299,132,9,44,8,1,12,0,1,0,0,🏆 Premium Loyalists
1880,38,34949,4,1,275,26.0,0,4,55,2,5,40,0,43,23,8,4,3,1,1,1,0,0,1,💤 Inactive / At-Risk
1881,36,37846,3,5,484,32.31,1,17,56,2,15,0,7,69,8,31,41,4,5,9,3,1,0,1,💤 Inactive / At-Risk
1882,24,46881,3,1,751,36.88,1,19,13,2,6,86,41,70,13,1,48,4,3,11,0,1,0,1,💤 Inactive / At-Risk
1883,38,48826,4,1,136,13.94,2,12,30,5,6,8,11,22,12,2,2,4,1,5,5,0,0,1,💤 Inactive / At-Risk
1884,18,27617,4,2,75,39.83,0,1,74,6,4,4,5,13,0,2,0,1,0,3,1,1,0,1,💤 Inactive / At-Risk
1885,42,42920,5,2,184,50.22,1,10,30,2,11,0,3,40,8,8,0,1,2,0,1,0,0,1,💤 Inactive / At-Risk
1886,68,21787,4,1,50,11.81,1,1,87,5,1,10,7,9,14,3,0,0,1,1,1,0,0,1,💤 Inactive / At-Risk
1887,36,77349,3,1,1216,76.5,8,20,19,5,8,780,58,451,36,2,104,8,1,13,1,1,0,0,🏆 Premium Loyalists
1888,42,53572,1,2,116,25.82,0,3,98,9,2,4,1,25,1,1,0,0,0,1,0,1,0,1,💤 Inactive / At-Risk
1889,28,35594,4,3,692,82.27,1,17,13,2,9,48,138,46,15,25,65,1,2,5,0,1,0,1,💤 Inactive / At-Risk
1890,43,41680,3,2,1304,104.57,4,10,73,3,5,150,13,184,137,14,22,6,3,5,0,0,0,1,💤 Inactive / At-Risk
1891,25,46257,3,3,28,3.13,0,2,90,6,2,20,12,13,0,6,2,0,0,0,1,0,0,1,💤 Inactive / At-Risk
1892,41,58264,3,1,485,44.31,6,11,71,4,3,206,15,34,7,16,6,9,2,2,0,1,0,1,💤 Inactive / At-Risk
1893,24,22798,5,1,168,11.67,0,11,69,0,6,29,5,66,5,1,11,0,2,3,0,1,0,1,💤 Inactive / At-Risk
1894,75,35698,5,1,54,14.09,2,1,59,9,1,3,7,20,6,2,2,0,0,0,1,2,0,1,💤 Inactive / At-Risk
1895,27,47458,5,1,761,93.72,2,15,15,2,6,114,14,59,72,34,39,4,2,5,1,1,0,1,💤 Inactive / At-Risk
1896,37,49653,3,4,94,30.75,0,3,102,4,0,5,3,16,9,2,2,1,0,2,1,0,0,1,💤 Inactive / At-Risk
1897,46,79727,4,4,2325,101.23,4,14,1,3,8,438,59,371,94,27,122,6,1,4,1,0,0,0,🏆 Premium Loyalists
1898,24,34224,3,3,317,32.21,2,17,16,2,8,142,57,22,12,28,17,9,1,6,1,2,0,1,💤 Inactive / At-Risk
1899,51,113641,2,3,1610,62.47,7,10,20,6,5,538,16,471,4,45,76,1,2,9,4,1,0,0,🏆 Premium Loyalists
1900,54,85528,5,1,1930,68.17,10,17,7,8,4,611,10,495,42,39,55,7,5,6,2,3,0,0,🏆 Premium Loyalists
1901,50,47720,4,1,690,95.62,3,1,11,4,3,148,83,123,9,9,3,6,2,12,0,0,0,1,💤 Inactive / At-Risk
1902,45,26271,3,1,247,31.01,0,12,56,5,5,26,3,62,4,5,0,3,0,2,3,1,0,1,💤 Inactive / At-Risk
1903,43,23684,4,3,129,17.93,2,11,45,2,6,43,15,37,1,1,5,5,2,3,3,0,0,1,💤 Inactive / At-Risk
1904,36,37280,2,1,185,17.11,0,4,45,4,10,20,18,27,8,5,1,2,1,4,1,0,0,1,💤 Inactive / At-Risk
1905,49,49247,4,1,1235,113.88,1,10,63,5,2,159,113,175,16,45,9,5,1,6,1,0,0,1,💤 Inactive / At-Risk
1906,37,15000,3,4,44,10.94,0,6,96,12,1,8,0,29,9,3,2,0,0,1,0,2,0,1,💤 Inactive / At-Risk
1907,31,15000,4,2,18,4.78,0,3,75,12,2,27,3,20,1,4,0,0,2,1,1,0,0,1,💤 Inactive / At-Risk
1908,27,69611,3,2,363,36.34,4,18,24,1,4,89,9,123,1,9,60,7,3,3,3,0,0,1,💤 Inactive / At-Risk
1909,37,40765,4,2,137,40.69,1,1,40,3,3,50,26,17,5,8,1,1,1,6,3,0,0,1,💤 Inactive / At-Risk
1910,49,60786,4,4,519,79.85,3,6,45,6,3,294,5,42,41,16,21,5,3,3,0,0,0,1,💤 Inactive / At-Risk
1911,25,44899,4,2,599,36.01,0,16,38,1,12,42,1,67,16,10,34,3,7,6,0,0,0,1,💤 Inactive / At-Risk
1912,27,49242,4,3,574,63.9,0,17,30,1,7,55,45,80,0,2,20,5,2,8,0,0,0,1,💤 Inactive / At-Risk
1913,58,72347,4,1,887,87.24,2,15,58,0,3,314,18,106,17,36,28,2,2,3,2,1,1,1,💤 Inactive / At-Risk
1914,56,39661,2,3,23,6.69,0,6,95,5,2,15,1,20,5,2,0,2,0,5,0,0,0,1,💤 Inactive / At-Risk
1915,53,48459,4,2,610,53.46,3,8,44,4,2,279,36,244,30,9,33,5,2,8,2,0,0,1,💤 Inactive / At-Risk
1916,30,56647,4,1,513,35.62,2,8,39,2,15,127,29,58,3,9,39,3,1,1,1,0,0,1,💤 Inactive / At-Risk
